state_name,state_id,year,file_id,speaker,party,type,quality,source
South Carolina,SC,1996,SC1996,Beasley_David,republican,sots,as prepared,https://web.archive.org/web/19971018031646/http://www.state.sc.us/db/speech/stateof-96.html
South Carolina,SC,1997,SC1997,Beasley_David,republican,sots,as prepared,https://web.archive.org/web/19971018031637/http://www.state.sc.us/db/speech/stateof-97.html
South Carolina,SC,1998,SC1998,Beasley_David,republican,sots,as prepared,https://web.archive.org/web/19981203041948/http://www.state.sc.us/db/speech/sos98.htm
South Carolina,SC,1999,SC1999,Hodges_Jim,democratic,sots,as prepared,https://web.archive.org/web/20020209233714/http://www.state.sc.us/governor/sosa1999.html
South Carolina,SC,2000,SC2000,Hodges_Jim,democratic,sots,as prepared,https://web.archive.org/web/20020209234233/http://www.state.sc.us/governor/sosa2000.html
South Carolina,SC,2001,SC2001,Hodges_Jim,democratic,sots,as prepared,https://web.archive.org/web/20011230150901/http://www.state.sc.us/governor/sosa2001.html
South Carolina,SC,2002,SC2002,Hodges_Jim,democratic,,,
South Carolina,SC,2003,SC2003,Sanford_Mark,republican,sots,as prepared,https://web.archive.org/web/20060406163945/http://www.scgovernor.com/uploads/upload/StateoftheStateAddress-2003.pdf
South Carolina,SC,2004,SC2004,Sanford_Mark,republican,sots,as prepared,https://web.archive.org/web/20040607170532/http://www.scgovernor.com/interior.asp?SiteContentId=29&NavId=77&ParentId=74
South Carolina,SC,2005,SC2005,Sanford_Mark,republican,sots,as prepared,https://web.archive.org/web/20120412214915/http://www.stateline.org/live/details/speech?contentId=16606
South Carolina,SC,2006,SC2006,Sanford_Mark,republican,sots,as prepared,https://web.archive.org/web/20120412214913/http://www.stateline.org/live/details/speech?contentId=83874
South Carolina,SC,2007,SC2007,Sanford_Mark,republican,sots,as prepared,https://web.archive.org/web/20120412195508/http://www.stateline.org/live/details/speech?contentId=172223
South Carolina,SC,2008,SC2008,Sanford_Mark,republican,sots,as prepared,https://web.archive.org/web/20120412214911/http://www.stateline.org/live/details/speech?contentId=273358
South Carolina,SC,2009,SC2009,Sanford_Mark,republican,sots,as prepared,https://web.archive.org/web/20120412214909/http://www.stateline.org/live/details/speech?contentId=369331
South Carolina,SC,2010,SC2010,Sanford_Mark,republican,sots,as prepared,https://web.archive.org/web/20120412214902/http://www.stateline.org/live/details/speech?contentId=453563
South Carolina,SC,2011,SC2011,Haley_Nikki,republican,sots,as prepared,https://web.archive.org/web/20120412214900/http://www.stateline.org/live/details/speech?contentId=540502
South Carolina,SC,2012,SC2012,Haley_Nikki,republican,sots,as prepared,https://www.pewtrusts.org/en/research-and-analysis/blogs/stateline/2012/01/18/south-carolina-state-of-the-state-address-2012
South Carolina,SC,2013,SC2013,Haley_Nikki,republican,sots,as prepared,https://www.governing.com/news/state/southcarolina-haley-2013-speech.html
South Carolina,SC,2014,SC2014,Haley_Nikki,republican,sots,as prepared,https://www.governing.com/topics/politics/gov-south-carolina-nikki-haley-speech.html
South Carolina,SC,2015,SC2015,Haley_Nikki,republican,sots,as prepared,https://www.governing.com/topics/politics/gov-south-carolina-nikki-haley.html
South Carolina,SC,2016,SC2016,Haley_Nikki,republican,sots,as prepared,https://www.fitsnews.com/2016/01/21/nikki-haleys-state-of-the-state-address-full-text/
South Carolina,SC,2017,SC2017,Haley_Nikki,republican,sots,as prepared,https://web.archive.org/web/20170323191959/https://www.postandcourier.com/nikki-haley-s-state-of-the-state-address-full-speech/article_71d60346-d862-11e6-a758-6bc724b3971e.html
South Carolina,SC,2018,SC2018,McMaster_Henry,republican,sots,as prepared,https://web.archive.org/web/20190409091651/https://governor.sc.gov/news/2018-01/2018-state-state
South Carolina,SC,2019,SC2019,McMaster_Henry,republican,sots,as prepared,https://web.archive.org/web/20190705065603/https://governor.sc.gov/news/2019-01/state-state-address-prepared-delivery
South Carolina,SC,2020,SC2020,McMaster_Henry,republican,sots,as prepared,https://web.archive.org/web/20200201170538/https://governor.sc.gov/news/2020-01/2020-state-state-address-governor-henry-mcmaster
South Dakota,SD,1995,SD1995,Janklow_William_J.,republican,sots,as prepared,https://web.archive.org/web/20080310154757/http://www.state.sd.us/governor/Press/Speeches/1995/sos/index.htm
South Dakota,SD,1996,SD1996,Janklow_William_J.,republican,sots,as prepared,https://web.archive.org/web/20020325063447/http://www.state.sd.us/governor/press/speeches/1996/sos/index.htm
South Dakota,SD,1997,SD1997,Janklow_William_J.,republican,sots,as prepared,https://web.archive.org/web/20020325064341/http://www.state.sd.us/governor/press/speeches/1997/sots/index.htm
South Dakota,SD,1998,SD1998,Janklow_William_J.,republican,sots,as prepared,https://web.archive.org/web/20020419164027/http://www.state.sd.us/governor/Press/Speeches/1998/sots/transcript.htm
South Dakota,SD,1999,SD1999,Janklow_William_J.,republican,sots,as prepared,https://web.archive.org/web/20020219195533/http://www.state.sd.us/governor/Press/Speeches/1999/sos99c/transcript.htm
South Dakota,SD,2000,SD2000,Janklow_William_J.,republican,sots,as prepared,https://web.archive.org/web/20020212003723/http://www.state.sd.us/governor/Press/Speeches/2000/sots.htm
South Dakota,SD,2001,SD2001,Janklow_William_J.,republican,sots,as prepared,https://web.archive.org/web/20020420062359/http://www.state.sd.us/governor/Press/Speeches/2001/2001sos.htm
South Dakota,SD,2002,SD2002,Janklow_William_J.,republican,sots,as prepared,https://web.archive.org/web/20020420062359/http://www.state.sd.us/governor/Press/Speeches/2001/2001sos.htm
South Dakota,SD,2003,SD2003,Rounds_Mike,republican,sots,as prepared,https://web.archive.org/web/20031202225854/http://www.state.sd.us/governor/
South Dakota,SD,2004,SD2004,Rounds_Mike,republican,sots,as prepared,https://web.archive.org/web/20040328045805/http://www.state.sd.us/news/Issues/43.pdf
South Dakota,SD,2005,SD2005,Rounds_Mike,republican,sots,as prepared,https://web.archive.org/web/20120412214941/http://www.stateline.org/live/details/speech?contentId=16594
South Dakota,SD,2006,SD2006,Rounds_Mike,republican,sots,as prepared,https://web.archive.org/web/20120412214939/http://www.stateline.org/live/details/speech?contentId=83483
South Dakota,SD,2007,SD2007,Rounds_Mike,republican,sots,as prepared,https://web.archive.org/web/20120412195509/http://www.stateline.org/live/details/speech?contentId=170451
South Dakota,SD,2008,SD2008,Rounds_Mike,republican,sots,as prepared,https://web.archive.org/web/20120412214937/http://www.stateline.org/live/details/speech?contentId=271444
South Dakota,SD,2009,SD2009,Rounds_Mike,republican,sots,as prepared,https://web.archive.org/web/20120412214932/http://www.stateline.org/live/details/speech?contentId=368529
South Dakota,SD,2010,SD2010,Rounds_Mike,republican,sots,as prepared,https://web.archive.org/web/20120412214929/http://www.stateline.org/live/details/speech?contentId=453566
South Dakota,SD,2011,SD2011,Daugaard_Dennis,republican,sots,as prepared,https://web.archive.org/web/20120412214926/http://www.stateline.org/live/details/speech?contentId=540501
South Dakota,SD,2012,SD2012,Daugaard_Dennis,republican,sots,as prepared,https://web.archive.org/web/20120412214921/http://www.stateline.org/live/details/speech?contentId=624736
South Dakota,SD,2013,SD2013,Daugaard_Dennis,republican,sots,as prepared,https://www.governing.com/news/state/south-dakota-daugaard-state-of-the-state-2013.html
South Dakota,SD,2014,SD2014,Daugaard_Dennis,republican,sots,as prepared,https://www.pewtrusts.org/en/research-and-analysis/blogs/stateline/2014/01/14/south-dakota-state-of-the-states-address-2014
South Dakota,SD,2015,SD2015,Daugaard_Dennis,republican,sots,as prepared,https://web.archive.org/web/20180519152235/http://sd.gov/governor/docs/2015%20State%20of%20the%20State.pdf
South Dakota,SD,2016,SD2016,Daugaard_Dennis,republican,sots,ocr,https://web.archive.org/web/20160301174938/sd.gov/governor/docs/2016%20State%20of%20the%20State.pdf
South Dakota,SD,2017,SD2017,Daugaard_Dennis,republican,sots,as prepared,https://web.archive.org/web/20180519152301/http://sd.gov/governor/docs/2017%20State%20of%20the%20State.pdf
South Dakota,SD,2018,SD2018,Daugaard_Dennis,republican,,,
South Dakota,SD,2019,SD2019,Noem_Kristi,republican,sots,as prepared,https://kelo.com/news/articles/2019/jan/09/transcript-gov-noems-state-of-the-state-address/
South Dakota,SD,2020,SD2020,Noem_Kristi,republican,sots,as prepared,https://governor.sd.gov/doc/SOTS-2020.pdf
Tennessee,TN,1995,TN1995,Sundquist_Don,republican,,,
Tennessee,TN,1996,TN1996,Sundquist_Don,republican,,,
Tennessee,TN,1997,TN1997,Sundquist_Don,republican,sots,as prepared,https://web.archive.org/web/19970722173922/http://www.state.tn.us/governor/sos1997.htm
Tennessee,TN,1998,TN1998,Sundquist_Don,republican,sots,as prepared,https://web.archive.org/web/19980213124349/http://www.state.tn.us/governor/sos1998.htm
Tennessee,TN,1999,TN1999,Sundquist_Don,republican,sots,as prepared,https://web.archive.org/web/19991007121734/http://www.state.tn.us/governor/sos/sos1999.htm
Tennessee,TN,2000,TN2000,Sundquist_Don,republican,sots,as prepared,https://web.archive.org/web/20000620181744/http://www.state.tn.us/governor/sos/sos2000.htm
Tennessee,TN,2001,TN2001,Sundquist_Don,republican,sots,as prepared,http://stateofthestate.com/content.aspx?state=TN&date=01/29/2001
Tennessee,TN,2002,TN2002,Sundquist_Don,republican,sots,as prepared,http://stateofthestate.com/content.aspx?state=TN&date=02/04/2002
Tennessee,TN,2003,TN2003,Bredesen_Phil,democratic,inaug,as prepared,https://web.archive.org/web/20040112024751/http://www.tennessee.gov/governor/newsroom/speeches/011803_inaugural_address.htm
Tennessee,TN,2004,TN2004,Bredesen_Phil,democratic,sots,as prepared,https://web.archive.org/web/20040207124000/http://www.sitemason.com/newspub/i4vU40?id=14755
Tennessee,TN,2005,TN2005,Bredesen_Phil,democratic,sots,as prepared,http://stateofthestate.com/content.aspx?state=TN&date=01/31/2005
Tennessee,TN,2006,TN2006,Bredesen_Phil,democratic,sots,as prepared,http://stateofthestate.com/content.aspx?state=TN&date=02/07/2006
Tennessee,TN,2007,TN2007,Bredesen_Phil,democratic,sots,as prepared,http://stateofthestate.com/content.aspx?state=TN&date=02/05/2007
Tennessee,TN,2008,TN2008,Bredesen_Phil,democratic,sots,as prepared,http://stateofthestate.com/content.aspx?state=TN&date=01/28/2008
Tennessee,TN,2009,TN2009,Bredesen_Phil,democratic,sots,as prepared,http://stateofthestate.com/content.aspx?state=TN&date=02/09/2009
Tennessee,TN,2010,TN2010,Bredesen_Phil,democratic,sots,as prepared,http://stateofthestate.com/content.aspx?state=TN&date=02/01/2010
Tennessee,TN,2011,TN2011,Haslam_Bill,republican,sots,as prepared,http://stateofthestate.com/content.aspx?state=TN&date=03/14/2011
Tennessee,TN,2012,TN2012,Haslam_Bill,republican,sots,as prepared,https://www.pewtrusts.org/en/research-and-analysis/blogs/stateline/2012/01/30/tennessee-state-of-the-state-address-2012
Tennessee,TN,2013,TN2013,Haslam_Bill,republican,sots,as prepared,https://www.pewtrusts.org/en/research-and-analysis/blogs/stateline/2013/02/01/tennessee-state-of-the-state-address-2013
Tennessee,TN,2014,TN2014,Haslam_Bill,republican,sots,as prepared,https://www.pewtrusts.org/en/research-and-analysis/blogs/stateline/2014/02/03/tennessee-state-of-the-state-address-2014
Tennessee,TN,2015,TN2015,Haslam_Bill,republican,sots,as prepared,https://www.governing.com/topics/politics/gov-tennessee-governor-bill-haslam-2015-state-of-the-state-speech-text-and-video.html
Tennessee,TN,2016,TN2016,Haslam_Bill,republican,sots,ocr,https://web.archive.org/web/20160405193555/https://www.tn.gov/assets/entities/governor/attachments/2016_State_of_the_State.pdf
Tennessee,TN,2017,TN2017,Haslam_Bill,republican,sots,as prepared,https://www.washingtontimes.com/news/2017/jan/30/full-text-of-gov-bill-haslams-state-of-the-state-a/
Tennessee,TN,2018,TN2018,Haslam_Bill,republican,sots,as prepared,https://www.washingtontimes.com/news/2018/jan/29/full-text-of-gov-bill-haslams-state-of-the-state-a/
Tennessee,TN,2019,TN2019,Lee_Bill,republican,sots,as prepared,https://www.tn.gov/governor/sots/state-of-the-state-2019-address.html
Tennessee,TN,2020,TN2020,Lee_Bill,republican,sots,as prepared,https://www.tn.gov/governor/sots/2020-state-of-the-state-address.html
Texas,TX,1995,TX1995,Bush_George_W.,republican,sots,as prepared,https://web.archive.org/web/19990209144937/http://www.governor.state.tx.us/news_speeches/speeches/Sos-fin.html
Texas,TX,1996,TX1996,Bush_George_W.,republican,,,
Texas,TX,1997,TX1997,Bush_George_W.,republican,sots,as prepared,https://web.archive.org/web/19991008102940/http://www.governor.state.tx.us/news_speeches/speeches/Sos-97.html
Texas,TX,1998,TX1998,Bush_George_W.,republican,,,
Texas,TX,1999,TX1999,Bush_George_W.,republican,sots,as prepared,https://web.archive.org/web/19991103030405/http://www.governor.state.tx.us/news_speeches/speeches/sos_speech99.html
Texas,TX,2000,TX2000,Bush_George_W.,republican,,,
Texas,TX,2001,TX2001,Perry_Rick,republican,sots,as prepared,https://web.archive.org/web/20010228173132/http://www.governor.state.tx.us/Perry/75r/LtGov/pr/p01242001b.htm
Texas,TX,2002,TX2002,Perry_Rick,republican,,,
Texas,TX,2003,TX2003,Perry_Rick,republican,sots,as prepared,https://web.archive.org/web/20120412215010/http://www.stateline.org/live/details/speech?contentId=16173
Texas,TX,2004,TX2004,Perry_Rick,republican,,,
Texas,TX,2005,TX2005,Perry_Rick,republican,sots,as prepared,https://web.archive.org/web/20120412215008/http://www.stateline.org/live/details/speech?contentId=16603
Texas,TX,2006,TX2006,Perry_Rick,republican,,,
Texas,TX,2007,TX2007,Perry_Rick,republican,sots,as prepared,https://web.archive.org/web/20120412215006/http://www.stateline.org/live/details/speech?contentId=183629
Texas,TX,2008,TX2008,Perry_Rick,republican,,,
Texas,TX,2009,TX2009,Perry_Rick,republican,sots,as prepared,https://web.archive.org/web/20120412215005/http://www.stateline.org/live/details/speech?contentId=371975
Texas,TX,2010,TX2010,Perry_Rick,republican,,,
Texas,TX,2011,TX2011,Perry_Rick,republican,sots,as prepared,https://web.archive.org/web/20120412215003/http://www.stateline.org/live/details/speech?contentId=540514
Texas,TX,2012,TX2012,Perry_Rick,republican,,,
Texas,TX,2013,TX2013,Perry_Rick,republican,sots,as prepared,https://web.archive.org/web/20130430112348/http://governor.state.tx.us/news/speech/18095/
Texas,TX,2014,TX2014,Perry_Rick,republican,,,
Texas,TX,2015,TX2015,Abbott_Greg,republican,sots,as prepared,https://gov.texas.gov/news/post/governor_abbott_delivers_state_of_the_state_address_releases_governors_budg
Texas,TX,2016,TX2016,Abbott_Greg,republican,,,
Texas,TX,2017,TX2017,Abbott_Greg,republican,sots,as prepared,https://gov.texas.gov/news/post/governor_abbott_delivers_state_of_the_state_address
Texas,TX,2018,TX2018,Abbott_Greg,republican,,,
Texas,TX,2019,TX2019,Abbott_Greg,republican,sots,as prepared,https://gov.texas.gov/news/post/governor-greg-abbott-delivers-state-of-the-state-address
Texas,TX,2020,TX2020,Abbott_Greg,republican,,,
USA,US,1995,US1995,"Clinton_William_J._""Bill""",democratic,sotu,as prepared,http://stateoftheunion.com/1995.html
USA,US,1996,US1996,"Clinton_William_J._""Bill""",democratic,sotu,as prepared,http://stateoftheunion.com/1996.html
USA,US,1997,US1997,"Clinton_William_J._""Bill""",democratic,sotu,as prepared,http://stateoftheunion.com/1997.html
USA,US,1998,US1998,"Clinton_William_J._""Bill""",democratic,sotu,as prepared,http://stateoftheunion.com/1998.html
USA,US,1999,US1999,"Clinton_William_J._""Bill""",democratic,sotu,as prepared,http://stateoftheunion.com/1999.html
USA,US,2000,US2000,"Clinton_William_J._""Bill""",democratic,sotu,as prepared,http://stateoftheunion.com/2000.html
USA,US,2001,US2001,Bush_George_W.,republican,sotu,as prepared,http://stateoftheunion.com/2001.html
USA,US,2002,US2002,Bush_George_W.,republican,sotu,as prepared,http://stateoftheunion.com/2002.html
USA,US,2003,US2003,Bush_George_W.,republican,sotu,as prepared,http://stateoftheunion.com/2003.html
USA,US,2004,US2004,Bush_George_W.,republican,sotu,as prepared,http://stateoftheunion.com/2004.html
USA,US,2005,US2005,Bush_George_W.,republican,sotu,as prepared,http://stateoftheunion.com/2005.html
USA,US,2006,US2006,Bush_George_W.,republican,sotu,as prepared,http://stateoftheunion.com/2006.html
USA,US,2007,US2007,Bush_George_W.,republican,sotu,as prepared,http://stateoftheunion.com/2007.html
USA,US,2008,US2008,Bush_George_W.,republican,sotu,as prepared,http://stateoftheunion.com/2008.html
USA,US,2009,US2009,Obama_Barrack_H._II,democratic,sotu,as prepared,http://stateoftheunion.com/2009.html
USA,US,2010,US2010,Obama_Barrack_H._II,democratic,sotu,as prepared,http://stateoftheunion.com/2010.html
USA,US,2011,US2011,Obama_Barrack_H._II,democratic,sotu,as prepared,http://stateoftheunion.com/2011.html
USA,US,2012,US2012,Obama_Barrack_H._II,democratic,sotu,as prepared,http://stateoftheunion.com/2012.html
USA,US,2013,US2013,Obama_Barrack_H._II,democratic,sotu,as prepared,http://stateoftheunion.com/2013.html
USA,US,2014,US2014,Obama_Barrack_H._II,democratic,sotu,as prepared,http://stateoftheunion.com/2014.html
USA,US,2015,US2015,Obama_Barrack_H._II,democratic,sotu,as prepared,http://stateoftheunion.com/2015.html
USA,US,2016,US2016,Obama_Barrack_H._II,democratic,sotu,as prepared,http://stateoftheunion.com/2016.html
USA,US,2017,US2017,Trump_Donald_J.,republican,sotu,as prepared,http://stateoftheunion.com/2017.html
USA,US,2018,US2018,Trump_Donald_J.,republican,sotu,as prepared,http://stateoftheunion.com/2018.html
USA,US,2019,US2019,Trump_Donald_J.,republican,sotu,as prepared,http://stateoftheunion.com/2019.html
USA,US,2020,US2020,Trump_Donald_J.,republican,sotu,as prepared,https://www.whitehouse.gov/briefings-statements/remarks-president-trump-state-union-address-3/
Utah,UT,1995,UT1995,Leavitt_Mike_O.,republican,sots,as prepared,https://web.archive.org/web/20000528115953/http://governor.state.ut.us/html/state95.htm
Utah,UT,1996,UT1996,Leavitt_Mike_O.,republican,sots,as prepared,https://web.archive.org/web/20000527075742/http://www.governor.state.ut.us/html/state96.htm
Utah,UT,1997,UT1997,Leavitt_Mike_O.,republican,sots,as prepared,https://web.archive.org/web/20000605093005/http://www.governor.state.ut.us/html/state97.htm
Utah,UT,1998,UT1998,Leavitt_Mike_O.,republican,sots,as prepared,https://web.archive.org/web/20020223002046/http://www.utah.gov/governor/speech_011998.html
Utah,UT,1999,UT1999,Leavitt_Mike_O.,republican,sots,as prepared,https://web.archive.org/web/20000419141806/http://www.governor.state.ut.us/html/state99.htm
Utah,UT,2000,UT2000,Leavitt_Mike_O.,republican,sots,as prepared,https://web.archive.org/web/20000601093723/http://governor.state.ut.us/html/state00.htm
Utah,UT,2001,UT2001,Leavitt_Mike_O.,republican,sots,as prepared,https://web.archive.org/web/20010203140500/http://governor.state.ut.us/html/2001state.html
Utah,UT,2002,UT2002,Leavitt_Mike_O.,republican,sots,as prepared,https://web.archive.org/web/20020202030636/http://www.utah.gov/governor/stateofstate02.html
Utah,UT,2003,UT2003,Leavitt_Mike_O.,republican,sots,as prepared,https://web.archive.org/web/20120412215026/http://www.stateline.org/live/details/speech?contentId=16159
Utah,UT,2004,UT2004,Walker_Olene,republican,sots,as prepared,https://web.archive.org/web/20120412215024/http://www.stateline.org/live/details/speech?contentId=16204
Utah,UT,2005,UT2005,Huntsman_Jon_M._Jr.,republican,sots,as prepared,https://web.archive.org/web/20120412215022/http://www.stateline.org/live/details/speech?contentId=16598
Utah,UT,2006,UT2006,Huntsman_Jon_M._Jr.,republican,sots,as prepared,https://web.archive.org/web/20120412215020/http://www.stateline.org/live/details/speech?contentId=81506
Utah,UT,2007,UT2007,Huntsman_Jon_M._Jr.,republican,sots,as prepared,https://web.archive.org/web/20120412195512/http://www.stateline.org/live/details/speech?contentId=171777
Utah,UT,2008,UT2008,Huntsman_Jon_M._Jr.,republican,sots,as prepared,https://web.archive.org/web/20120412215019/http://www.stateline.org/live/details/speech?contentId=274861
Utah,UT,2009,UT2009,Huntsman_Jon_M._Jr.,republican,sots,as prepared,https://web.archive.org/web/20120412215017/http://www.stateline.org/live/details/speech?contentId=372383
Utah,UT,2010,UT2010,Herbert_Gary,republican,sots,as prepared,https://web.archive.org/web/20120412215016/http://www.stateline.org/live/details/speech?contentId=455369
Utah,UT,2011,UT2011,Herbert_Gary,republican,sots,as prepared,https://web.archive.org/web/20120412215014/http://www.stateline.org/live/details/speech?contentId=540513
Utah,UT,2012,UT2012,Herbert_Gary,republican,sots,as prepared,https://web.archive.org/web/20120412215012/http://stateline.org/live/details/speech?contentId=627666
Utah,UT,2013,UT2013,Herbert_Gary,republican,sots,as prepared,https://web.archive.org/web/20130318142548/http://www.utah.gov/governor/docs/stateofstate/2013StateoftheStateAddress.pdf
Utah,UT,2014,UT2014,Herbert_Gary,republican,sots,as prepared,https://web.archive.org/web/20140308042222/http://www.utah.gov/governor/docs/stateofstate/2014StateoftheStateAddress.pdf
Utah,UT,2015,UT2015,Herbert_Gary,republican,sots,as prepared,https://governor.utah.gov/2015/01/29/governor-herbert-delivers-2015-state-of-the-state-address/
Utah,UT,2016,UT2016,Herbert_Gary,republican,sots,as prepared,https://governor.utah.gov/2016/01/28/2016-state-of-the-state-address/
Utah,UT,2017,UT2017,Herbert_Gary,republican,sots,as prepared,https://governor.utah.gov/2017/01/25/2017-state-of-the-state-address/
Utah,UT,2018,UT2018,Herbert_Gary,republican,sots,as prepared,https://site.utah.gov/governor/wp-content/uploads/sites/40/2018/01/2018-State-of-the-State-1.pdf
Utah,UT,2019,UT2019,Herbert_Gary,republican,sots,as prepared,https://governor.utah.gov/2019/01/31/governor-herberts-2019-state-of-the-state-address-full-transcript/
Utah,UT,2020,UT2020,Herbert_Gary,republican,sots,as prepared,https://governor.utah.gov/2020/01/30/2020-state-of-the-state-address/
Virginia,VA,1995,VA1995,Allen_George_F.,republican,sots,ocr,https://rga.lis.virginia.gov/Published/1995/SD1A/PDF
Virginia,VA,1996,VA1996,Allen_George_F.,republican,sots,ocr,https://rga.lis.virginia.gov/Published/1996/SD1/PDF
Virginia,VA,1997,VA1997,Allen_George_F.,republican,sots,ocr,https://rga.lis.virginia.gov/Published/1997/SD1/PDF
Virginia,VA,1998,VA1998,Gilmore_Jame_S._III,republican,sots,as prepared,https://web.archive.org/web/20010628005304/http://www.thedigitaldominion.com/press/speech/stateo.htm
Virginia,VA,1999,VA1999,Gilmore_Jame_S._III,republican,sots,as prepared,https://web.archive.org/web/20010628005844/http://www.thedigitaldominion.com/press/speech/stcomsp.htm
Virginia,VA,2000,VA2000,Gilmore_Jame_S._III,republican,sots,as prepared,https://web.archive.org/web/20010628004947/http://www.thedigitaldominion.com/press/speech/state2000.htm
Virginia,VA,2001,VA2001,Gilmore_Jame_S._III,republican,sots,as prepared,https://web.archive.org/web/20010703043030/http://www.thedigitaldominion.com/press/speech/010110stateCommonSpeech.cfm
Virginia,VA,2002,VA2002,Warner_Mark,democratic,sots,as prepared,https://web.archive.org/web/20021202203140/http://www.governor.state.va.us/Press_Policy/EventsandSpeeches/Commonwealth_2002/Commonwealth-2002.html
Virginia,VA,2003,VA2003,Warner_Mark,democratic,sots,as prepared,https://web.archive.org/web/20030207144639/http://www.governor.state.va.us/Press_Policy/EventsandSpeeches/2003/StateoftheCommonwealth.htm
Virginia,VA,2004,VA2004,Warner_Mark,democratic,sots,as prepared,https://web.archive.org/web/20120412215104/http://www.stateline.org/live/details/speech?contentId=16193
Virginia,VA,2005,VA2005,Warner_Mark,democratic,sots,as prepared,https://web.archive.org/web/20120412215102/http://www.stateline.org/live/details/speech?contentId=16586
Virginia,VA,2006,VA2006,Kaine_Tim,democratic,sots,as prepared,https://web.archive.org/web/20120412215101/http://www.stateline.org/live/details/speech?contentId=81132
Virginia,VA,2007,VA2007,Kaine_Tim,democratic,sots,as prepared,https://web.archive.org/web/20120412195515/http://www.stateline.org/live/details/speech?contentId=170449
Virginia,VA,2008,VA2008,Kaine_Tim,democratic,sots,as prepared,https://web.archive.org/web/20120412215059/http://www.stateline.org/live/details/speech?contentId=270953
Virginia,VA,2009,VA2009,Kaine_Tim,democratic,sots,as prepared,https://web.archive.org/web/20120412215057/http://www.stateline.org/live/details/speech?contentId=369332
Virginia,VA,2010,VA2010,McDonnel_Bob,republican,sots,as prepared,https://web.archive.org/web/20120412215052/http://www.stateline.org/live/details/speech?contentId=453568
Virginia,VA,2011,VA2011,McDonnel_Bob,republican,sots,as prepared,https://web.archive.org/web/20120412215048/http://www.stateline.org/live/details/speech?contentId=540509
Virginia,VA,2012,VA2012,McDonnel_Bob,republican,sots,as prepared,https://web.archive.org/web/20120412215046/http://www.stateline.org/live/details/speech?contentId=624739
Virginia,VA,2013,VA2013,McDonnel_Bob,republican,sots,as prepared,http://www.washingtonpost.com/local/va-politics/prepared-remarks-of-gov-bob-mcdonnells-state-of-the-commonwealth-address/2013/01/09/49fd89c6-5ab6-11e2-beee-6e38f5215402_story.html?utm_term=.65d002bcb6fc
Virginia,VA,2014,VA2014,McDonnel_Bob,republican,sots,as prepared,https://web.archive.org/web/20140308013117/http://www.governing.com/topics/politics/gov-virginia-bob-mcdonnell-state-address.html
Virginia,VA,2015,VA2015,McAuliffe_Terry,democratic,sots,as prepared,https://web.archive.org/web/20150402175917/http://www.governing.com/topics/politics/gov-virginia-terry-mcauliffe-speech.html
Virginia,VA,2016,VA2016,McAuliffe_Terry,democratic,sots,as prepared,https://web.archive.org/web/20160302142753/https://governor.virginia.gov/newsroom/newsarticle?articleId=13920
Virginia,VA,2017,VA2017,McAuliffe_Terry,democratic,sots,as prepared,https://web.archive.org/web/20170212203542/https://governor.virginia.gov/newsroom/newsarticle?articleId=18925
Virginia,VA,2018,VA2018,Northam_Ralph,democratic,sots,as prepared,https://wtvr.com/2018/01/10/read-gov-terry-mcauliffe-delivers-final-state-of-the-commonwealth-address/
Virginia,VA,2019,VA2019,Northam_Ralph,democratic,sots,as prepared,https://www.governor.virginia.gov/newsroom/all-releases/2019/january/headline-837676-en.html
Virginia,VA,2020,VA2020,Northam_Ralph,democratic,sots,as prepared,https://www.governor.virginia.gov/newsroom/all-releases/2020/january/headline-850663-en.html
Vermont,VT,1995,VT1995,Dean_Howard,democratic,,,
Vermont,VT,1996,VT1996,Dean_Howard,democratic,,,
Vermont,VT,1997,VT1997,Dean_Howard,democratic,inaug,as prepared,https://web.archive.org/web/19980111145257/http://www.cit.state.vt.us/governor/state.htm
Vermont,VT,1998,VT1998,Dean_Howard,democratic,sots,as prepared,https://web.archive.org/web/19990302092012/http://www.cit.state.vt.us/governor/1998.htm
Vermont,VT,1999,VT1999,Dean_Howard,democratic,sots,as prepared,https://web.archive.org/web/20000817210115/http://www.cit.state.vt.us/governor/1999.htm
Vermont,VT,2000,VT2000,Dean_Howard,democratic,sots,as prepared,https://web.archive.org/web/20120412215044/http://www.stateline.org/live/details/speech?contentId=16008
Vermont,VT,2001,VT2001,Dean_Howard,democratic,sots,as prepared,https://web.archive.org/web/20010413060447/http://www.state.vt.us/governor/2001.htm
Vermont,VT,2002,VT2002,Dean_Howard,democratic,sots,as prepared,https://web.archive.org/web/20020812004128/http://www.gov.state.vt.us/press_release.php3?display_num=13
Vermont,VT,2003,VT2003,Douglas_Jim,republican,sots,as prepared,https://web.archive.org/web/20120412215043/http://www.stateline.org/live/details/speech?contentId=16165
Vermont,VT,2004,VT2004,Douglas_Jim,republican,sots,as prepared,https://web.archive.org/web/20120412215041/http://www.stateline.org/live/details/speech?contentId=16181
Vermont,VT,2005,VT2005,Douglas_Jim,republican,inaug,as prepared,https://web.archive.org/web/20120412215039/http://www.stateline.org/live/details/speech?contentId=16579
Vermont,VT,2006,VT2006,Douglas_Jim,republican,sots,as prepared,https://web.archive.org/web/20120412215037/http://www.stateline.org/live/details/speech?contentId=79285
